Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:23:28
Width: 1920
Height: 1080
Depth: 32
Rate: 60
Monitors: BNQ_BQ XL411_H6E00549SL0
Trials: 100

Trial,Time,SensorBrightness
86,14534652,4
86,14534932,3
86,14535204,3
86,14535476,4
86,14535748,4
86,14536020,4
86,14536292,3
86,14536564,2
86,14536836,3
86,14537108,3
86,14537380,3
86,14537652,3
86,14537924,3
86,14538196,4
86,14538468,3
86,14538740,4
86,14539036,4
86,14539308,21
86,14539580,38
86,14539852,45
86,14540124,52
86,14540396,53
86,14540668,55
86,14540940,23
86,14541212,4
86,14541484,4
86,14541756,4
86,14542028,3
86,14542300,3
86,14542572,4
86,14542844,4
86,14543124,4
86,14543396,5
86,14543668,3
86,14543940,3
86,14544212,3
86,14544484,3
86,14544756,3
86,14545028,5
86,14545300,4
86,14545572,3
86,14545844,3
86,14546116,4
86,14546388,4
86,14546660,4
86,14546932,3
86,14547228,4
86,14547500,4
86,14547772,860
86,14548044,860
86,14548316,860
86,14548588,859
86,14548860,860
86,14549132,859
86,14549404,65
86,14549676,16
86,14549948,9
86,14550220,6
86,14550492,4
86,14550764,4
86,14551036,4
86,14551316,3
86,14551588,4
86,14551860,3
86,14552132,4
86,14552404,3
86,14552676,3
86,14552948,4
86,14553220,5
86,14553492,4
86,14553764,4
86,14554036,3
86,14554308,3
86,14554580,3
86,14554852,4
86,14555124,4
86,14555420,2
86,14555692,3
86,14555964,815
86,14556236,860
86,14556508,858
86,14556780,859
86,14557052,859
86,14557324,860
86,14557596,860
86,14557868,23
86,14558140,12
86,14558412,6
86,14558684,5
86,14558956,4
86,14559228,4
86,14559508,5
86,14559780,3
86,14560052,3
86,14560324,3
86,14560596,4
86,14560868,3
86,14561140,4
86,14561412,5
86,14561684,3
86,14561956,4
86,14562228,4
86,14562500,3
86,14562772,4
86,14563044,4
86,14563316,3
86,14563612,4
86,14563884,3
86,14564156,4
86,14564428,860
86,14564700,859
86,14564972,859
86,14565244,859
86,14565516,859
86,14565788,860
86,14566060,72
86,14566332,15
86,14566604,8
86,14566876,5
86,14567148,3
86,14567420,3
86,14567700,3
86,14567972,4
86,14568244,3
86,14568516,3
86,14568788,4
86,14569060,5
86,14569332,4
86,14569604,4
86,14569876,4
86,14570148,4
86,14570420,4
86,14570692,4
86,14570964,3
86,14571236,4
86,14571508,3
86,14571804,3
86,14572076,4
86,14572348,3
86,14572620,859
87,14658116,3
87,14658388,4
87,14658660,3
87,14658932,3
87,14659204,4
87,14659476,4
87,14659748,4
87,14660020,4
87,14660292,4
87,14660564,4
87,14660860,4
87,14661132,3
87,14661404,5
87,14661676,3
87,14661948,4
87,14662220,3
87,14662492,4
87,14662764,4
87,14663036,3
87,14663308,3
87,14663580,4
87,14663852,4
87,14664124,17
87,14664396,29
87,14664668,29
87,14664964,29
87,14665236,29
87,14665508,31
87,14665780,16
87,14666052,4
87,14666324,4
87,14666596,4
87,14666876,4
87,14667148,4
87,14667420,6
87,14667692,3
87,14667964,4
87,14668236,4
87,14668508,3
87,14668780,4
87,14669076,4
87,14669348,5
87,14669620,3
87,14669892,3
87,14670164,4
87,14670436,3
87,14670708,4
87,14670980,4
87,14671252,5
87,14671524,2
87,14671796,3
87,14672068,4
87,14672340,4
87,14672612,36
87,14672884,42
87,14673180,49
87,14673452,52
87,14673724,54
87,14673996,65
87,14674268,4
87,14674540,4
87,14674812,4
87,14675084,4
87,14675356,4
87,14675628,5
87,14675900,3
87,14676172,4
87,14676444,4
87,14676716,4
87,14676988,3
87,14677268,3
87,14677540,4
87,14677812,4
87,14678084,4
87,14678356,3
87,14678628,4
87,14678900,3
87,14679172,3
87,14679444,4
87,14679716,6
87,14679988,3
87,14680260,4
87,14680532,4
87,14680804,588
87,14681076,860
87,14681372,860
87,14681644,860
87,14681916,860
87,14682188,860
87,14682460,525
87,14682732,21
87,14683004,11
87,14683276,6
87,14683548,4
87,14683820,3
87,14684092,6
87,14684364,4
87,14684636,4
87,14684908,3
87,14685180,3
87,14685460,4
87,14685732,3
87,14686004,3
87,14686276,3
87,14686548,4
87,14686820,4
87,14687092,4
87,14687364,4
87,14687636,4
87,14687908,2
87,14688180,4
87,14688452,4
87,14688724,4
87,14688996,3
87,14689268,860
87,14689564,860
87,14689836,859
87,14690108,859
87,14690380,860
87,14690652,860
87,14690924,40
87,14691196,15
87,14691468,9
87,14691740,5
87,14692012,4
87,14692284,4
87,14692556,4
87,14692828,4
87,14693100,4
87,14693372,4
87,14693652,3
87,14693924,4
87,14694196,4
87,14694468,4
87,14694740,3
87,14695012,3
87,14695284,4
87,14695556,3
87,14695828,4
87,14696100,3
87,14696372,4
87,14696644,4
87,14696916,4
87,14697188,4
87,14697460,857
87,14697756,857
87,14698028,860
87,14698300,859
87,14698572,860
87,14698844,859
87,14699116,512
87,14699388,22
87,14699660,11
87,14699932,7
87,14700204,5
87,14700476,5
87,14700748,4
87,14701020,4
87,14701292,4
87,14701564,3
87,14701844,3
87,14702116,4
87,14702388,3
87,14702660,4
87,14702932,4
87,14703204,4
87,14703476,3
87,14703748,3
87,14704020,4
87,14704292,2
87,14704564,3
87,14704836,4
87,14705108,4
87,14705380,4
87,14705652,4
87,14705948,860
87,14706220,859
87,14706492,860
87,14706764,861
87,14707036,860
87,14707308,859
87,14707580,38
87,14707852,14
87,14708124,8
87,14708396,4
87,14708668,5
87,14708940,4
87,14709212,4
87,14709484,4
87,14709756,4
87,14710036,3
87,14710308,4
87,14710580,5
87,14710852,2
87,14711124,4
